"Count","Source","Type","LiveAction","YearMade","PlexTitle","Episode","EpisodeName","StoryTime","PlexId","imdb","tmdb","tvdb"
708,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x25","In the Cards",,"NULL","NULL","NULL","NULL"
709,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","5x26","Call to Arms",,"NULL","NULL","NULL","NULL"
710,"UPN","Show","True",1997,"Star Trek: Voyager","4x03","Day of Honor",,"NULL","NULL","NULL","NULL"
711,"UPN","Show","True",1997,"Star Trek: Voyager","4x04","Nemesis",,"NULL","NULL","NULL","NULL"
712,"UPN","Show","True",1997,"Star Trek: Voyager","4x05","Revulsion",,"NULL","NULL","NULL","NULL"
713,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x01","A Time to Stand",,"NULL","NULL","NULL","NULL"
714,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x02","Rocks and Shoals",,"NULL","NULL","NULL","NULL"
715,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x03","Sons and Daughters",,"NULL","NULL","NULL","NULL"
716,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x04","Behind the Lines",,"NULL","NULL","NULL","NULL"
717,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x05","Favor the Bold",,"NULL","NULL","NULL","NULL"
718,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x06","Sacrifice of Angels",,"NULL","NULL","NULL","NULL"
719,"UPN","Show","True",1997,"Star Trek: Voyager","4x06","The Raven",,"NULL","NULL","NULL","NULL"
720,"UPN","Show","True",1997,"Star Trek: Voyager","4x07","Scientific Method",,"NULL","NULL","NULL","NULL"
721,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x07","You are Cordially Invited...",,"NULL","NULL","NULL","NULL"
722,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x07","You are Cordially Invited",,"NULL","NULL","NULL","NULL"
723,"UPN","Show","True",1997,"Star Trek: Voyager","4x08","Year Of Hell",,"NULL","NULL","NULL","NULL"
724,"UPN","Show","True",1997,"Star Trek: Voyager","4x08","Year Of Hell (1)",,"NULL","NULL","NULL","NULL"
725,"UPN","Show","True",1997,"Star Trek: Voyager","4x09","Year Of Hell (2)",,"NULL","NULL","NULL","NULL"
726,"UPN","Show","True",1997,"Star Trek: Voyager","4x08","Year Of Hell, Part 1",,"NULL","NULL","NULL","NULL"
727,"UPN","Show","True",1997,"Star Trek: Voyager","4x09","Year Of Hell, Part 2",,"NULL","NULL","NULL","NULL"
728,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x08","Resurrection",,"NULL","NULL","NULL","NULL"
729,"UPN","Show","True",1997,"Star Trek: Voyager","4x10","Random Thoughts",,"NULL","NULL","NULL","NULL"
730,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x09","Statistical Probabilities",,"NULL","NULL","NULL","NULL"
731,"UPN","Show","True",1997,"Star Trek: Voyager","4x11","Concerning Flight",,"NULL","NULL","NULL","NULL"
732,"SYN","Show","True",1997,"Star Trek: Deep Space Nine","6x10","The Magnificent Ferengi",,"NULL","NULL","NULL","NULL"
733,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x11","Waltz",,"NULL","NULL","NULL","NULL"
734,"UPN","Show","True",1997,"Star Trek: Voyager","4x12","Mortal Coil",,"NULL","NULL","NULL","NULL"
735,"UPN","Show","True",1998,"Star Trek: Voyager","4x14","Message in a Bottle",,"NULL","NULL","NULL","NULL"
736,"UPN","Show","True",1998,"Star Trek: Voyager","4x13","Waking Moments",,"NULL","NULL","NULL","NULL"
737,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x12","Who Mourns for Morn?",,"NULL","NULL","NULL","NULL"
738,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x13","Far Beyond the Stars",,"NULL","NULL","NULL","NULL"
739,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x14","One Little Ship",,"NULL","NULL","NULL","NULL"
740,"UPN","Show","True",1998,"Star Trek: Voyager","4x15","Hunters",,"NULL","NULL","NULL","NULL"
741,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x15","Honor Among Thieves",,"NULL","NULL","NULL","NULL"
742,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x16","Change of Heart",,"NULL","NULL","NULL","NULL"
743,"UPN","Show","True",1998,"Star Trek: Voyager","4x16","Prey",,"NULL","NULL","NULL","NULL"
744,"UPN","Show","True",1998,"Star Trek: Voyager","4x17","Retrospect",,"NULL","NULL","NULL","NULL"
745,"UPN","Show","True",1998,"Star Trek: Voyager","4x18","The Killing Game",,"NULL","NULL","NULL","NULL"
746,"UPN","Show","True",1998,"Star Trek: Voyager","4x18","The Killing Game (1)",,"NULL","NULL","NULL","NULL"
747,"UPN","Show","True",1998,"Star Trek: Voyager","4x19","The Killing Game (2)",,"NULL","NULL","NULL","NULL"
748,"UPN","Show","True",1998,"Star Trek: Voyager","4x18","The Killing Game, Part 1",,"NULL","NULL","NULL","NULL"
749,"UPN","Show","True",1998,"Star Trek: Voyager","4x19","The Killing Game, Part 2",,"NULL","NULL","NULL","NULL"
750,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x17","Wrongs Darker than Death or Night",,"NULL","NULL","NULL","NULL"
751,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x18","Inquisition",,"NULL","NULL","NULL","NULL"
752,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x19","In the Pale Moonlight",,"NULL","NULL","NULL","NULL"
753,"UPN","Show","True",1998,"Star Trek: Voyager","4x20","Vis à Vis",,"NULL","NULL","NULL","NULL"
754,"UPN","Show","True",1998,"Star Trek: Voyager","4x21","The Omega Directive",,"NULL","NULL","NULL","NULL"
755,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x20","His Way",,"NULL","NULL","NULL","NULL"
756,"UPN","Show","True",1998,"Star Trek: Voyager","4x22","Unforgettable",,"NULL","NULL","NULL","NULL"
757,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x21","The Reckoning",,"NULL","NULL","NULL","NULL"
758,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x22","Valiant",,"NULL","NULL","NULL","NULL"
759,"UPN","Show","True",1998,"Star Trek: Voyager","4x24","Demon",,"NULL","NULL","NULL","NULL"
760,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x23","Profit and Lace",,"NULL","NULL","NULL","NULL"
761,"UPN","Show","True",1998,"Star Trek: Voyager","4x25","One",,"NULL","NULL","NULL","NULL"
762,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x24","Time's Orphan",,"NULL","NULL","NULL","NULL"
763,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x25","The Sound of Her Voice",,"NULL","NULL","NULL","NULL"
764,"UPN","Show","True",1998,"Star Trek: Voyager","4x26","Hope and Fear",,"NULL","NULL","NULL","NULL"
765,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","6x26","Tears of the Prophets",,"NULL","NULL","NULL","NULL"
766,"UPN","Show","True",1998,"Star Trek: Voyager","5x01","Night",,"NULL","NULL","NULL","NULL"
767,"UPN","Show","True",1998,"Star Trek: Voyager","5x02","Drone",,"NULL","NULL","NULL","NULL"
768,"UPN","Show","True",1998,"Star Trek: Voyager","5x03","Extreme Risk",,"NULL","NULL","NULL","NULL"
769,"UPN","Show","True",1998,"Star Trek: Voyager","5x04","In the Flesh",,"NULL","NULL","NULL","NULL"
770,"UPN","Show","True",1998,"Star Trek: Voyager","5x05","Once Upon a Time",,"NULL","NULL","NULL","NULL"
771,"UPN","Show","True",1998,"Star Trek: Voyager","5x08","Nothing Human",,"NULL","NULL","NULL","NULL"
772,"UPN","Show","True",1998,"Star Trek: Voyager","5x06","Timeless",,"NULL","NULL","NULL","NULL"
773,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","7x01","Image in the Sand",,"NULL","NULL","NULL","NULL"
774,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","7x02","Shadows and Symbols",,"NULL","NULL","NULL","NULL"
775,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","7x03","Afterimage",,"NULL","NULL","NULL","NULL"
776,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","7x04","Take Me Out to the Holosuite",,"NULL","NULL","NULL","NULL"
777,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","7x05","Chrysalis",,"NULL","NULL","NULL","NULL"
778,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","7x06","Treachery, Faith and the Great River",,"NULL","NULL","NULL","NULL"
779,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","7x06","Treachery, Faith, and the Great River",,"NULL","NULL","NULL","NULL"
780,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","7x07","Once More Unto the Breach",,"NULL","NULL","NULL","NULL"
781,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","7x08","The Siege of AR-558",,"NULL","NULL","NULL","NULL"
782,"UPN","Show","True",1998,"Star Trek: Voyager","5x09","Thirty Days",,"NULL","NULL","NULL","NULL"
783,"SYN","Show","True",1998,"Star Trek: Deep Space Nine","7x09","Covenant",,"NULL","NULL","NULL","NULL"
784,"UPN","Show","True",1998,"Star Trek: Voyager","5x07","Infinite Regress",,"NULL","NULL","NULL","NULL"
